accessed_date,duration_(secs),network_protocol,ip,bytes,accessed_Ffom,age,gender,country,membership,language,sales,returned,returned_amount,pay_method,net_sales,is_converted,is_returned
2017-03-16 02:07:13.699,3178,TCP  ,41.141.6.79,40,Chrome,57,Female,US,Premium,French,0.0,Yes,1200.32,Cash,-1200.32,0,1
2017-03-16 02:07:30.943,2324,TCP  ,41.142.152.207,46,Chrome,39,Female,CA,Premium,French,600.16,No,0.0,Debit Card,600.16,1,0
2017-03-16 02:07:30.943,2281,TCP  ,41.142.176.108,40,Chrome,47,Male,CN,Premium,French,1500.4,No,0.0,Others,1500.4,1,0
2017-03-16 02:02:33.729,3324,TCP  ,41.142.196.241,335,Others,57,Female,US,Premium,French,23.46,No,0.0,Credit Card,23.46,1,0
2017-03-16 02:02:33.729,1537,TCP  ,41.143.142.173,2389,Others,61,Female,AU,Premium,French,1500.4,No,0.0,Credit Card,1500.4,1,0
2017-03-16 02:07:48.491,4268,TCP  ,41.143.143.123,166,Others,21,Female,AT,Premium,French,600.16,No,0.0,Debit Card,600.16,1,0
2017-03-16 02:07:48.491,2029,TCP  ,41.143.181.209,300,Others,66,Female,CO,Premium,English,162.64,No,0.0,Credit Card,162.64,1,0
2017-03-16 02:07:52.511,4479,TCP  ,41.143.181.262,511,Others,50,Female,US,Premium,French,121.98,No,0.0,Cash,121.98,1,0
2017-03-16 02:07:52.511,1890,TCP  ,41.143.186.153,2724,Others,57,Female,US,Premium,French,35.19,No,0.0,Cash,35.19,1,0
2017-03-16 02:05:06.730,4230,TCP  ,41.145.60.115,2108,Mozilla Firefox,24,Male,IT,Premium,English,600.16,No,0.0,Debit Card,600.16,1,0
2017-03-16 02:05:06.730,4848,TCP  ,41.146.232.102,3545,Mozilla Firefox,63,Male,US,Premium,English,10.46,No,0.0,Debit Card,10.46,1,0
2017-03-16 02:08:22.084,4616,TCP  ,41.146.27.151,52,Mozilla Firefox,39,Female,CH,Premium,English,600.17,No,0.0,Cash,600.17,1,0
2017-03-16 02:08:22.084,4903,TCP  ,41.147.139.116,40,Mozilla Firefox,25,Male,IT,Premium,English,121.98,No,0.0,Debit Card,121.98,1,0
2017-03-16 02:05:35.170,2144,TCP  ,41.147.183.89,702,Mozilla Firefox,54,Male,JP,Normal,English,0.0,Yes,35.84,Others,-35.84,0,1
2017-03-16 02:05:35.170,4475,TCP  ,41.147.85.52,586,Mozilla Firefox,61,Female,PR,Normal,English,121.98,No,0.0,Cash,121.98,1,0
2017-03-16 02:05:35.170,2077,TCP  ,41.150.188.4,556,Android App,52,Female,CA,Normal,English,1500.4,No,0.0,Cash,1500.4,1,0
2017-03-16 02:05:35.170,3636,TCP  ,41.15.105.46,515,Android App,30,Female,US,Normal,English,0.0,Yes,1200.32,Cash,-1200.32,0,1
2017-03-16 02:06:13.399,4660,TCP  ,41.158.225.205,556,Android App,49,Female,NO,Normal,French,40.66,No,0.0,Cash,40.66,1,0
2017-03-16 02:06:13.399,1572,TCP  ,41.160.131.149,515,Android App,38,Male,RU,Normal,English,40.66,No,0.0,Cash,40.66,1,0
2017-03-16 02:06:13.445,4141,TCP  ,41.161.72.31,702,Android App,66,Female,AR,Normal,English,10.46,No,0.0,Debit Card,10.46,1,0
2017-03-16 02:06:13.445,1638,TCP  ,41.162.26.179,586,Android App,51,Female,IN,Normal,English,0.0,Yes,4200.0,Cash,-4200.0,0,1
2017-03-16 02:09:36.275,3296,TCP  ,41.164.141.211,46,Android App,30,Female,US,Premium,English,2400.68,No,0.0,Others,2400.68,1,0
2017-03-16 02:09:36.275,2913,TCP  ,41.164.179.246,40,Android App,40,Female,IT,Premium,English,26.15,No,0.0,Credit Card,26.15,1,0
2017-03-16 02:09:43.493,3593,TCP  ,41.177.152.52,375,Android App,64,Female,IT,Premium,English,20.92,No,0.0,Cash,20.92,1,0
2017-03-16 02:09:43.493,2442,TCP  ,41.177.193.182,2430,Android App,40,Male,IT,Premium,English,121.98,No,0.0,Credit Card,121.98,1,0
2017-03-16 02:08:27.461,2124,TCP  ,41.182.12.92,393,Android App,26,Male,IT,Premium,English,26.15,No,0.0,Cash,26.15,1,0
2017-03-16 02:08:27.461,4244,TCP  ,41.182.18.13,4573,Android App,42,Male,US,Premium,English,3000.85,No,0.0,Cash,3000.85,1,0
2017-03-16 02:07:35.173,3354,TCP  ,41.182.53.32,561,Android App,52,Male,CA,Normal,English,3000.85,No,0.0,Credit Card,3000.85,1,0
2017-03-16 02:07:35.173,1847,TCP  ,41.184.64.15,589,Android App,52,Female,IT,Normal,English,162.64,No,0.0,Credit Card,162.64,1,0
2017-03-16 02:07:35.297,4604,TCP  ,41.186.56.5,1727,Android App,28,Female,IT,Normal,French,162.64,No,0.0,Credit Card,162.64,1,0
2017-03-16 02:07:35.297,1911,TCP  ,41.188.106.226,579,Android App,22,Female,PL,Normal,swedish,1500.4,No,0.0,Cash,1500.4,1,0
2017-03-16 02:10:59.555,4063,TCP  ,41.188.3.243,329,Android App,61,Male,JP,Premium,Spanish,15.69,No,0.0,Cash,15.69,1,0
2017-03-16 02:10:59.555,2405,TCP  ,41.188.49.249,5397,Android App,65,Male,AT,Premium,Spanish,81.32,No,0.0,Credit Card,81.32,1,0
2017-03-16 02:08:13.398,4979,TCP  ,41.188.56.4,561,Android App,61,Male,JP,Normal,Spanish,5.23,No,0.0,Credit Card,5.23,1,0
2017-03-16 02:08:13.398,3845,TCP  ,41.188.56.67,589,Android App,62,Male,CN,Normal,Spanish,0.0,Yes,300.08,Cash,-300.08,0,1
2017-03-16 02:08:13.554,4822,TCP  ,41.188.58.202,1727,Android App,50,Male,CN,Normal,Spanish,1500.4,No,0.0,Cash,1500.4,1,0
2017-03-16 02:08:13.554,2142,TCP  ,41.189.160.32,579,Android App,63,Male,CN,Normal,English,11.73,No,0.0,Cash,11.73,1,0
2017-03-16 02:08:35.170,4199,TCP  ,41.189.160.32,556,Chrome,65,Male,US,Normal,English,2100.0,No,0.0,Credit Card,2100.0,1,0
2017-03-16 02:08:35.170,1966,TCP  ,41.189.160.42,515,Mozilla Firefox,31,Male,PL,Normal,English,10.46,No,0.0,Credit Card,10.46,1,0
2017-03-16 02:08:35.170,2166,TCP  ,41.189.161.36,702,Mozilla Firefox,41,Female,US,Normal,English,162.64,No,0.0,Credit Card,162.64,1,0
2017-03-16 02:08:35.170,2195,TCP  ,41.189.161.36,586,Mozilla Firefox,60,Male,IT,Normal,English,600.16,No,0.0,Cash,600.16,1,0
2017-03-16 02:08:36.200,1520,TCP  ,41.189.161.49,639,Mozilla Firefox,41,Male,IT,Normal,English,600.16,No,0.0,Credit Card,600.16,1,0
2017-03-16 02:08:36.200,4795,TCP  ,41.189.161.51,614,Mozilla Firefox,53,Female,US,Normal,English,0.0,Yes,1200.32,Credit Card,-1200.32,0,1
2017-03-16 02:10:20.532,3494,TCP  ,41.189.162.16,277,Mozilla Firefox,51,Female,CA,Premium,English,15.69,No,0.0,Others,15.69,1,0
2017-03-16 02:10:20.532,2699,TCP  ,41.189.162.19,8429,Mozilla Firefox,22,Female,CN,Premium,English,5.23,No,0.0,Debit Card,5.23,1,0
2017-03-16 02:09:13.400,2959,TCP  ,41.189.163.49,556,Mozilla Firefox,31,Male,US,Normal,English,1050.0,No,0.0,Cash,1050.0,1,0
2017-03-16 02:09:13.400,2567,TCP  ,41.189.163.55,515,Mozilla Firefox,53,Male,AU,Normal,English,0.0,Yes,1500.4,Credit Card,-1500.4,0,1
2017-03-16 02:09:13.444,2762,TCP  ,41.189.95.4,702,Mozilla Firefox,53,Female,AT,Normal,English,26.15,No,0.0,Cash,26.15,1,0
2017-03-16 02:09:13.444,2777,TCP  ,41.190.142.142,586,Android App,19,Female,CO,Normal,English,162.64,No,0.0,Others,162.64,1,0
2017-03-16 02:09:13.452,2090,TCP  ,41.190.142.142,639,Chrome,33,Female,US,Normal,English,1500.4,No,0.0,Cash,1500.4,1,0
2017-03-16 02:09:13.452,3242,TCP  ,41.190.14.49,614,Chrome,56,Female,US,Normal,English,121.98,No,0.0,Credit Card,121.98,1,0
2017-03-16 02:09:03.236,3151,TCP  ,41.190.14.54,3597,Chrome,43,Female,IT,Premium,English,0.0,Yes,23.46,Cash,-23.46,0,1
2017-03-16 02:09:03.236,3251,TCP  ,41.190.14.93,1996,Chrome,62,Male,US,Premium,English,0.0,Yes,203.3,Credit Card,-203.3,0,1
2017-03-16 02:07:07.057,3447,TCP  ,41.190.14.96,378,Chrome,52,Female,CH,Premium,English,162.64,No,0.0,Credit Card,162.64,1,0
2017-03-16 02:07:07.057,4695,TCP  ,41.190.28.110,5736,Chrome,23,Female,IT,Premium,English,900.24,No,0.0,Cash,900.24,1,0
2017-03-16 02:09:10.143,4690,TCP  ,41.190.28.118,3893,IOS App,55,Male,JP,Premium,English,121.98,No,0.0,Cash,121.98,1,0
2017-03-16 02:09:10.143,3865,TCP  ,41.190.28.130,2228,IOS App,43,Male,PR,Premium,English,0.0,Yes,26.15,Debit Card,-26.15,0,1
2017-03-16 02:09:34.331,3575,TCP  ,41.190.28.178,3661,IOS App,44,Female,CA,Premium,English,107.52,No,0.0,Cash,107.52,1,0
2017-03-16 02:09:34.331,2473,TCP  ,41.190.28.20,2100,IOS App,64,Male,US,Premium,English,179.2,No,0.0,Cash,179.2,1,0
2017-03-16 02:11:37.132,3724,TCP  ,41.190.28.218,393,IOS App,37,Male,NO,Premium,English,600.16,No,0.0,Debit Card,600.16,1,0
2017-03-16 02:11:37.132,4459,TCP  ,41.190.28.244,8710,IOS App,58,Male,RU,Premium,English,0.0,Yes,900.24,Others,-900.24,0,1
2017-03-16 02:13:02.293,3428,TCP  ,41.190.28.246,46,IOS App,22,Male,AR,Premium,English,0.0,Yes,26.15,Credit Card,-26.15,0,1
2017-03-16 02:13:02.293,2371,TCP  ,41.190.28.251,40,Microsoft Edge,28,Male,IN,Premium,English,20.92,No,0.0,Debit Card,20.92,1,0
2017-03-16 02:13:10.705,2251,TCP  ,41.190.28.54,46,Microsoft Edge,68,Female,US,Premium,English,75.75,No,0.0,Cash,75.75,1,0
2017-03-16 02:13:10.705,2739,TCP  ,41.190.28.63,40,Microsoft Edge,51,Female,IT,Premium,English,15.69,No,0.0,Credit Card,15.69,1,0
2017-03-16 02:13:21.416,4914,TCP  ,41.190.28.65,46,Microsoft Edge,46,Male,IT,Premium,English,179.2,No,0.0,Cash,179.2,1,0
2017-03-16 02:13:21.416,3985,TCP  ,41.190.29.11,40,Microsoft Edge,63,Male,IT,Premium,English,5.23,No,0.0,Credit Card,5.23,1,0
2017-03-16 02:13:31.268,2418,TCP  ,41.190.29.21,427,Microsoft Edge,25,Female,IT,Premium,English,26.15,No,0.0,Cash,26.15,1,0
2017-03-16 02:13:31.268,2229,TCP  ,41.190.29.246,2449,Safari,44,Male,US,Premium,English,0.0,Yes,3000.85,Credit Card,-3000.85,0,1
2017-03-16 02:13:40.421,4425,TCP  ,41.190.29.75,40,Safari,49,Female,CA,Premium,English,23.46,No,0.0,Others,23.46,1,0
2017-03-16 02:13:40.421,2843,TCP  ,41.190.29.96,46,Safari,68,Male,IT,Premium,English,0.0,Yes,40.66,Credit Card,-40.66,0,1
2017-03-16 02:12:53.100,4577,TCP  ,41.190.4.110,977,Safari,35,Male,IT,Premium,English,1500.4,No,0.0,Cash,1500.4,1,0
2017-03-16 02:12:53.100,1683,TCP  ,41.190.4.128,5590,Others,43,Female,PL,Premium,English,26.15,No,0.0,Credit Card,26.15,1,0
2017-03-16 02:09:06.513,4112,TCP  ,41.190.4.191,268,Others,45,Male,JP,Premium,English,900.24,No,0.0,Debit Card,900.24,1,0
2017-03-16 02:09:06.513,3204,TCP  ,41.190.4.22,281,Others,67,Male,IT,Premium,English,11.73,No,0.0,Cash,11.73,1,0
2017-03-16 02:14:08.733,2174,TCP  ,41.190.4.240,106,Others,26,Female,CN,Premium,English,0.0,Yes,600.16,Credit Card,-600.16,0,1
2017-03-16 02:14:08.733,2191,TCP  ,41.190.4.85,240,Others,67,Female,US,Premium,English,15.15,No,0.0,Credit Card,15.15,1,0
2017-03-16 02:14:16.093,4847,TCP  ,41.190.4.88,46,Others,66,Female,US,Premium,English,3000.85,No,0.0,Debit Card,3000.85,1,0
2017-03-16 02:14:16.093,3139,TCP  ,41.190.70.211,40,Others,53,Female,US,Premium,English,0.0,Yes,1200.32,Credit Card,-1200.32,0,1
2017-03-16 02:12:15.405,3522,TCP  ,41.191.199.84,337,Others,60,Female,SE,Premium,English,81.32,No,0.0,Cash,81.32,1,0
2017-03-16 02:12:15.405,4614,TCP  ,41.193.203.142,6874,Others,46,Female,RU,Premium,English,179.2,No,0.0,Others,179.2,1,0
2017-03-16 02:11:35.174,4769,TCP  ,41.200.100.47,556,Others,44,Female,CN,Normal,English,600.16,No,0.0,Credit Card,600.16,1,0
2017-03-16 02:11:35.174,4598,TCP  ,41.202.170.132,515,Safari,36,Female,NO,Normal,English,15.69,No,0.0,Cash,15.69,1,0
2017-03-16 02:11:35.174,4536,TCP  ,41.202.241.17,702,Safari,62,Male,IN,Normal,English,900.24,No,0.0,Credit Card,900.24,1,0
2017-03-16 02:11:35.174,4199,TCP  ,41.202.241.26,586,Safari,49,Male,IT,Normal,English,900.24,No,0.0,Cash,900.24,1,0
2017-03-16 02:12:13.398,3718,TCP  ,41.202.241.62,556,Safari,61,Male,IT,Normal,English,203.3,No,0.0,Cash,203.3,1,0
2017-03-16 02:12:13.398,2685,TCP  ,41.202.64.87,515,Safari,63,Male,PL,Normal,French,600.16,No,0.0,Debit Card,600.16,1,0
2017-03-16 02:12:13.444,4888,TCP  ,41.203.150.33,702,Safari,36,Male,JP,Normal,French,600.17,No,0.0,Credit Card,600.17,1,0
2017-03-16 02:12:13.444,2079,TCP  ,41.203.150.41,540,IOS App,25,Male,CH,Normal,French,20.92,No,0.0,Cash,20.92,1,0
2017-03-16 02:15:31.693,3592,TCP  ,41.203.176.233,96,Microsoft Edge,65,Female,US,Premium,English,23.46,No,0.0,Cash,23.46,1,0
2017-03-16 02:15:31.693,4461,TCP  ,41.203.231.64,80,Microsoft Edge,30,Male,IT,Premium,French,0.0,Yes,40.66,Credit Card,-40.66,0,1
2017-03-16 02:12:35.169,4050,TCP  ,41.204.115.9,561,Microsoft Edge,46,Female,US,Normal,English,600.16,No,0.0,Others,600.16,1,0
2017-03-16 02:12:35.169,4846,TCP  ,41.204.116.92,589,IOS App,33,Male,IN,Normal,Spanish,46.92,No,0.0,Credit Card,46.92,1,0
2017-03-16 02:12:35.298,2226,TCP  ,41.205.139.35,1727,IOS App,19,Female,IT,Normal,English,26.15,No,0.0,Credit Card,26.15,1,0
2017-03-16 02:12:35.298,4990,TCP  ,41.207.12.202,579,IOS App,40,Female,SE,Normal,French,10.46,No,0.0,Debit Card,10.46,1,0
2017-03-16 02:15:25.119,2148,TCP  ,41.207.243.83,1359,IOS App,38,Female,JP,Premium,English,0.0,Yes,10.46,Credit Card,-10.46,0,1
2017-03-16 02:15:25.119,2845,TCP  ,41.207.51.96,5251,IOS App,60,Male,IN,Premium,Spanish,71.68,No,0.0,Credit Card,71.68,1,0
2017-03-16 02:13:11.292,1546,UDP  ,41.207.62.142,122,Chrome,66,Female,US,Premium,Spanish,143.36,No,0.0,Credit Card,143.36,1,0
2017-03-16 02:13:11.292,3356,ICMP ,41.207.77.141,150,Chrome,59,Female,RU,Premium,English,1500.4,No,0.0,Credit Card,1500.4,1,0
2017-03-16 02:13:13.400,2365,TCP  ,41.210.145.219,561,Chrome,55,Male,CA,Normal,English,15.15,No,0.0,Cash,15.15,1,0
2017-03-16 02:13:13.400,4684,TCP  ,41.210.146.86,589,Chrome,42,Female,IT,Normal,English,162.64,No,0.0,Cash,162.64,1,0
2017-03-16 02:13:13.556,2933,TCP  ,41.210.18.245,1727,Chrome,53,Male,US,Normal,English,0.0,Yes,40.66,Cash,-40.66,0,1
2017-03-16 02:13:13.556,2603,TCP  ,41.210.19.51,579,Chrome,55,Female,PR,Normal,English,0.0,Yes,203.3,Credit Card,-203.3,0,1
2017-03-16 02:13:22.870,1943,UDP  ,41.21.173.199,76,Chrome,31,Male,IT,Premium,English,0.0,Yes,900.24,Cash,-900.24,0,1
2017-03-16 02:13:22.870,2779,UDP  ,41.21.205.127,76,Chrome,58,Male,CA,Premium,Spanish,23.46,No,0.0,Cash,23.46,1,0
2017-03-16 02:16:22.727,2024,TCP  ,41.21.220.207,40,Chrome,51,Male,IT,Premium,English,46.92,No,0.0,Credit Card,46.92,1,0
2017-03-16 02:16:22.727,2580,TCP  ,41.212.105.127,46,Chrome,54,Male,RU,Premium,English,23.46,No,0.0,Others,23.46,1,0
2017-03-16 02:16:41.463,1940,TCP  ,41.212.112.88,427,Others,56,Female,SE,Premium,English,0.0,Yes,3000.85,Credit Card,-3000.85,0,1
2017-03-16 02:16:41.463,3697,TCP  ,41.212.6.117,2389,Others,51,Female,GB,Premium,English,46.92,No,0.0,Debit Card,46.92,1,0
2017-03-16 02:16:46.370,2956,TCP  ,41.214.10.31,40,Others,33,Male,IT,Premium,English,35.19,No,0.0,Others,35.19,1,0
2017-03-16 02:16:46.370,1732,TCP  ,41.214.118.81,46,Others,36,Male,US,Premium,English,121.98,No,0.0,Debit Card,121.98,1,0
2017-03-16 02:14:47.897,2546,TCP  ,41.215.172.201,381,Others,28,Male,US,Premium,English,71.68,No,0.0,Cash,71.68,1,0
2017-03-16 02:14:47.897,4672,TCP  ,41.215.25.179,2562,Others,67,Male,US,Premium,English,0.0,Yes,2400.68,Others,-2400.68,0,1
2017-03-16 02:17:13.621,3620,TCP  ,41.215.47.127,46,Mozilla Firefox,38,Male,IT,Premium,English,15.69,No,0.0,Credit Card,15.69,1,0
2017-03-16 02:17:13.621,1921,TCP  ,41.215.68.235,40,Mozilla Firefox,27,Female,PL,Premium,English,143.36,No,0.0,Cash,143.36,1,0
2017-03-16 02:17:13.821,4695,TCP  ,41.216.211.149,40,Mozilla Firefox,19,Female,IT,Premium,English,600.16,No,0.0,Debit Card,600.16,1,0
2017-03-16 02:17:13.821,2162,TCP  ,41.216.46.63,46,Mozilla Firefox,30,Female,PL,Premium,French,600.17,No,0.0,Others,600.17,1,0
2017-03-16 02:14:26.696,4318,UDP  ,41.217.114.149,440,Mozilla Firefox,28,Female,CA,Premium,English,0.0,Yes,300.08,Cash,-300.08,0,1
2017-03-16 02:14:26.696,1617,ICMP ,41.217.221.91,468,Mozilla Firefox,36,Male,CO,Premium,English,81.32,No,0.0,Credit Card,81.32,1,0
2017-03-16 02:14:35.171,4420,TCP  ,41.218.223.193,556,Android App,46,Female,PL,Normal,English,20.92,No,0.0,Cash,20.92,1,0
2017-03-16 02:14:35.171,4781,TCP  ,41.218.80.15,515,Android App,36,Male,CA,Normal,English,0.0,Yes,600.17,Cash,-600.17,0,1
2017-03-16 02:14:35.171,2131,TCP  ,41.220.68.14,702,Android App,58,Female,AR,Normal,English,600.16,No,0.0,Others,600.16,1,0
2017-03-16 02:14:35.171,1627,TCP  ,41.220.68.233,586,Android App,64,Female,PL,Normal,English,203.3,No,0.0,Others,203.3,1,0
2017-03-16 02:14:36.200,2364,TCP  ,41.220.68.243,639,Android App,40,Female,IN,Normal,English,0.0,Yes,179.2,Credit Card,-179.2,0,1
2017-03-16 02:14:36.200,1721,TCP  ,41.220.68.249,614,Android App,18,Male,KR,Normal,English,1800.51,No,0.0,Cash,1800.51,1,0
2017-03-16 02:14:37.736,2241,UDP  ,41.220.68.249,78,Android App,53,Male,CA,Premium,English,2100.0,No,0.0,Debit Card,2100.0,1,0
2017-03-16 02:14:37.736,3402,ICMP ,41.220.68.8,106,Android App,18,Female,CN,Premium,English,71.68,No,0.0,Cash,71.68,1,0
2017-03-16 02:18:11.082,4121,TCP  ,41.221.99.19,46,Android App,44,Male,AT,Premium,English,45.45,No,0.0,Cash,45.45,1,0
2017-03-16 02:18:11.082,2065,TCP  ,41.222.143.37,40,Android App,30,Female,US,Premium,English,40.66,No,0.0,Debit Card,40.66,1,0
2017-03-16 02:15:13.397,2028,TCP  ,41.222.179.159,556,Android App,33,Female,CA,Normal,English,26.15,No,0.0,Cash,26.15,1,0
2017-03-16 02:15:13.397,1667,TCP  ,41.222.179.161,515,Android App,21,Female,SE,Normal,English,0.0,Yes,5.23,Credit Card,-5.23,0,1
2017-03-16 02:15:13.443,3485,TCP  ,41.222.179.184,702,Android App,69,Female,CH,Normal,swahili,23.46,No,0.0,Cash,23.46,1,0
2017-03-16 02:15:13.443,4222,TCP  ,41.222.180.108,586,Android App,50,Female,IN,Normal,English,179.2,No,0.0,Cash,179.2,1,0
2017-03-16 02:15:13.452,3456,TCP  ,41.222.180.162,639,Android App,38,Female,IN,Normal,English,2400.68,No,0.0,Others,2400.68,1,0
2017-03-16 02:15:13.452,3043,TCP  ,41.222.180.172,614,Android App,47,Male,US,Normal,English,600.17,No,0.0,Others,600.17,1,0
2017-03-16 02:18:20.833,3370,TCP  ,41.222.180.178,46,Android App,33,Male,NO,Premium,English,600.16,No,0.0,Cash,600.16,1,0
2017-03-16 02:18:20.833,4013,TCP  ,41.222.180.179,40,Android App,20,Female,IN,Premium,swahili,0.0,Yes,3000.85,Others,-3000.85,0,1
2017-03-16 02:18:34.138,2219,TCP  ,41.222.180.181,337,Android App,20,Female,JP,Premium,English,3000.85,No,0.0,Debit Card,3000.85,1,0
2017-03-16 02:18:34.138,2072,TCP  ,41.222.180.96,6493,Android App,45,Female,PL,Premium,English,2400.68,No,0.0,Cash,2400.68,1,0
2017-03-16 02:14:13.722,1643,TCP  ,41.222.181.171,283,Android App,58,Female,GB,Premium,English,203.3,No,0.0,Cash,203.3,1,0
2017-03-16 02:14:13.722,3193,TCP  ,41.222.208.83,8605,Android App,43,Female,CA,Premium,English,0.0,Yes,143.36,Credit Card,-143.36,0,1
2017-03-16 02:19:32.583,2287,TCP  ,41.222.57.60,46,Chrome,20,Male,SE,Premium,Thai,600.16,No,0.0,Cash,600.16,1,0
2017-03-16 02:19:32.583,4600,TCP  ,41.223.105.229,40,Mozilla Firefox,65,Female,JP,Premium,French,0.0,Yes,81.32,Credit Card,-81.32,0,1
2017-03-16 02:16:34.366,3794,UDP  ,41.223.119.42,437,Mozilla Firefox,42,Female,CH,Premium,English,1800.51,No,0.0,Cash,1800.51,1,0
2017-03-16 02:16:34.367,3067,ICMP ,41.223.215.32,465,Mozilla Firefox,40,Female,ZA,Premium,English,58.65,No,0.0,Credit Card,58.65,1,0
2017-03-16 02:19:35.135,3147,TCP  ,41.223.72.9,46,Mozilla Firefox,35,Female,CA,Premium,English,1500.4,No,0.0,Cash,1500.4,1,0
2017-03-16 02:19:35.135,1875,TCP  ,41.223.76.67,40,Mozilla Firefox,55,Female,AT,Premium,English,58.65,No,0.0,Cash,58.65,1,0
2017-03-16 01:19:48.519,1941,TCP  ,41.223.96.23,298,Mozilla Firefox,63,Male,CA,Premium,English,600.16,No,0.0,Cash,600.16,1,0
2017-03-16 01:19:48.519,4381,TCP  ,41.224.56.243,8638,Mozilla Firefox,67,Female,NO,Premium,English,0.0,Yes,1500.4,Cash,-1500.4,0,1
2017-03-16 02:17:59.953,4861,TCP  ,41.225.0.235,210,Mozilla Firefox,37,Male,CA,Premium,Russian,600.16,No,0.0,Cash,600.16,1,0
2017-03-16 02:17:59.953,3337,TCP  ,41.225.157.180,205,Mozilla Firefox,46,Female,MX,Premium,English,10.46,No,0.0,Debit Card,10.46,1,0
2017-03-16 02:20:02.794,4382,TCP  ,41.227.100.72,46,Mozilla Firefox,46,Female,CA,Premium,English,600.17,No,0.0,Cash,600.17,1,0
2017-03-16 02:20:02.794,4174,TCP  ,41.227.106.55,40,Android App,26,Male,IT,Premium,English,107.52,No,0.0,Debit Card,107.52,1,0
2017-03-16 02:20:15.416,4937,TCP  ,41.227.98.129,46,Chrome,40,Female,US,Premium,English,600.16,No,0.0,Others,600.16,1,0
2017-03-16 02:20:15.416,1509,TCP  ,41.230.123.158,40,Chrome,68,Female,US,Premium,English,81.32,No,0.0,Debit Card,81.32,1,0
2017-03-16 02:17:35.170,3697,TCP  ,41.230.218.16,561,Chrome,40,Female,US,Normal,French,40.66,No,0.0,Debit Card,40.66,1,0
2017-03-16 02:17:35.170,3582,TCP  ,41.230.234.41,589,Chrome,40,Male,IT,Normal,French,2100.0,No,0.0,Debit Card,2100.0,1,0
2017-03-16 02:17:35.171,3716,TCP  ,41.230.44.252,702,Chrome,47,Female,RU,Normal,French,11.73,No,0.0,Others,11.73,1,0
2017-03-16 02:17:35.171,3146,TCP  ,41.235.176.220,586,Chrome,59,Female,RU,Normal,English,26.15,No,0.0,Cash,26.15,1,0
2017-03-16 02:17:35.171,1861,TCP  ,41.237.155.146,556,IOS App,64,Female,JP,Normal,English,107.52,No,0.0,Cash,107.52,1,0
2017-03-16 02:17:35.171,3273,TCP  ,41.238.128.100,515,IOS App,56,Female,IT,Normal,English,71.68,No,0.0,Debit Card,71.68,1,0
2017-03-16 02:17:36.206,2454,TCP  ,41.242.116.24,1727,IOS App,43,Female,US,Normal,Spanish,5.23,No,0.0,Credit Card,5.23,1,0
2017-03-16 02:17:36.206,3584,TCP  ,41.242.117.243,579,IOS App,29,Female,IT,Normal,English,0.0,Yes,900.24,Debit Card,-900.24,0,1
2017-03-16 02:20:53.191,4821,TCP  ,41.242.136.2,46,IOS App,45,Male,CA,Premium,English,0.0,Yes,1200.32,Credit Card,-1200.32,0,1
2017-03-16 02:20:53.191,2040,TCP  ,41.242.137.18,40,IOS App,38,Female,JP,Premium,English,900.24,No,0.0,Credit Card,900.24,1,0
2017-03-16 02:16:02.518,2313,TCP  ,41.246.107.41,347,IOS App,65,Female,IT,Premium,English,40.66,No,0.0,Cash,40.66,1,0
2017-03-16 02:16:02.518,2139,TCP  ,41.246.222.138,1582,Microsoft Edge,69,Female,IT,Premium,English,600.16,No,0.0,Credit Card,600.16,1,0
2017-03-16 02:18:13.397,4060,TCP  ,41.246.228.37,561,Microsoft Edge,52,Male,US,Normal,English,15.15,No,0.0,Credit Card,15.15,1,0
2017-03-16 02:18:13.397,3328,TCP  ,41.247.120.248,589,Microsoft Edge,37,Male,CA,Normal,English,1500.4,No,0.0,Cash,1500.4,1,0
2017-03-16 02:18:13.397,2002,TCP  ,41.248.123.225,556,Microsoft Edge,22,Female,CN,Normal,French,900.24,No,0.0,Cash,900.24,1,0
2017-03-16 02:18:13.397,4903,TCP  ,41.248.171.15,515,Microsoft Edge,63,Male,CN,Normal,English,203.3,No,0.0,Credit Card,203.3,1,0
2017-03-16 02:18:13.444,2894,TCP  ,41.248.32.76,702,Microsoft Edge,60,Female,US,Normal,French,107.52,No,0.0,Cash,107.52,1,0
2017-03-16 02:18:13.444,3784,TCP  ,41.248.84.35,586,Safari,57,Male,IT,Normal,French,46.92,No,0.0,Debit Card,46.92,1,0
2017-03-16 02:18:13.454,1595,TCP  ,41.248.86.249,1727,Safari,60,Female,CA,Normal,French,26.15,No,0.0,Cash,26.15,1,0
2017-03-16 02:18:13.454,4529,TCP  ,41.249.188.234,579,Safari,41,Female,CN,Normal,English,0.0,Yes,2400.68,Cash,-2400.68,0,1
2017-03-16 02:22:14.460,1966,TCP  ,41.249.29.128,46,Safari,20,Male,US,Premium,French,600.16,No,0.0,Cash,600.16,1,0
2017-03-16 02:22:14.460,2642,TCP  ,41.249.29.128,40,Others,43,Female,CA,Premium,French,15.69,No,0.0,Cash,15.69,1,0
2017-03-16 02:22:22.976,3099,TCP  ,41.249.53.19,46,Others,46,Female,AR,Premium,French,26.15,No,0.0,Debit Card,26.15,1,0
2017-03-16 02:22:22.976,1722,TCP  ,41.249.62.31,40,Others,49,Female,GB,Premium,French,900.24,No,0.0,Others,900.24,1,0
